,landslide_id,latitude,longitude,landslide,event_date,rock_geo,rock_period,fis_nomr,rock_type,soil_rec_symbol,soil_rec_mat_origin,soil_rec_sew_class,soil_rec_tex_sup,soil_rec_c_tex_sup,soil_rec_tex_sub,soil_rec_c__tex_sub,soil_rec_risk_eros,soil_tax,soil_use
114156,114156,15.777315,-91.18836376,0,2013-05-10,Ksd,Cretácico superior y Terciario Inferior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Am,Caliza,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Arcillosa,Muy Fina,Alto,Ultisoles,VIII
114157,114157,16.82928492,-90.81395568,0,2015-09-24,Ksd,Terciario inferior.,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Ql,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114160,114160,16.66433969,-89.23592005,0,2015-05-02,Ksd,Terciario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Cx,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114163,114163,14.95977084,-89.46747276,0,2015-04-03,Pzm,Terciario al Cuaternario reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Za,Roca de Granito y Gneis Intemperizado,Buen Drenaje,Franco-Arenosa Fina,Media,Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Inceptisoles,VII
114170,114170,15.62801183,-89.20840525,0,2021-10-17,Pi,"Se considera complejafinales del Terciario (Mioceno-Plioceno), al cuaternario reciente.",Tierras Altas Sedimentarias,ROCAS IGNEAS Y METAMORFICAS,Sh,Serpentina o Roca Máfica Serpentinizada,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Entisoles,VII
114171,114171,16.71701978,-89.37723173,0,2014-06-04,Ksd,Cuaternario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Mp,Roca Calcárea,Drenaje Imperfecto,Arcilla,Muy Fina,Arcilla a Arcilla Gravosa,Muy Fina,Alto (Quimicamente),Vertisoles,IV
114174,114174,17.49970085,-89.63339807,0,2015-01-17,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114177,114177,16.44784116,-90.08746653,0,2015-05-27,Ksd,Terciario inferior (Paleoceno Eoceno),Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VI
114182,114182,17.52839185,-89.90382814,0,2016-06-18,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ma,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114186,114186,16.98213408,-89.97857598,0,2020-04-13,Tpe,Cuaternario,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VI
114191,114191,14.20584318,-91.7237674,0,2021-06-29,Qa,Cuaternario,Llanura Costera del Pacífico,Rocas Sedimentarias,Ix,Materiales de Grano Fino,Drenaje Moderado,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,II
114195,114195,16.29480906,-89.87213726,0,2020-07-16,Ksd,Terciario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Sz,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,VII
114199,114199,17.47270606,-90.00097726,0,2019-09-22,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ma,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114201,114201,17.43546332,-89.55766861,0,2020-09-09,Tpe,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ua,Roca Calcárea,Drenaje Moderado,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114202,114202,15.15113099,-90.43324645,0,2011-03-01,CPsr,Terciario hasta el presente,Tierras Altas Cristalinas,Rocas Sedimentarias,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VII
114204,114204,14.83784513,-90.02315816,0,2014-07-13,Ksd,Terciario superior al Cuaternario,Tierras Altas Cristalinas,Rocas Sedimentarias,Ss,Esquisto Arcilloso Calcáreo,Buen Drenaje,Franco-Arcillo-Esquistosa o Gravosa,Moderadamente Fina,Franco-Arcillo-Esquistosa o Gravosa,Moderadamente Fina,Alto,Inceptisoles,VII
114205,114205,15.96086082,-90.32562342,0,2021-07-22,KTs,Terciario superior (oligoceno Plioceno),Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Sb,Aluvión,Buen Drenaje,Franco-Arcillosa o Franco-Arcillo-Limosa,Moderadamente Fina,Arcilla,Muy Fina,Bajo,Ultisoles,VI
114208,114208,16.64308703,-89.59050761,0,2017-06-04,Tpe,Cretácico superior,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,VII
114209,114209,15.33124145,-89.45825145,0,2015-07-10,Qa,Terciario superior al Cuaternario actual,Depresión de Izabal,Rocas Sedimentarias,Pc,Aluvión,Drenaje muy Pobre,Franco-Arcillo-Limosa,Moderadamente Fina,Franco-Arcillo-Limosa,Moderadamente Fina,Bajo,Inceptisoles,V
114210,114210,17.80545415,-89.97018102,0,2016-08-24,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ma,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114213,114213,16.55654745,-90.28722763,0,2012-07-02,Tpe,Terciario inferior (Paleoceno Eoceno) al Cuaternario.,Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Sr,Caliza y Aluvión de Esquisto Arcilloso,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Inceptisoles,III
114214,114214,15.17114293,-89.3423423,0,2011-01-27,Pzm,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chg,Esquisto,Drenaje Excesivo,Franco-Arenosa-Gravosa a Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillosa Gravosa,Moderadamente Fina,Alto,Entisoles,VII
114215,114215,14.7309814,-90.38778389,0,2014-05-05,Tv,Finales del Terciario hasta principios del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Jg,Roca Andesítica,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Inceptisoles,VII
114217,114217,17.60041028,-89.50328422,0,2021-10-13,Tic,Cuaternario,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,III
114220,114220,16.43167508,-89.85334561,0,2018-10-01,Ksd,Del Terciario al  actual.,Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Sz,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,VI
114221,114221,16.95293979,-89.88820093,0,2013-02-16,agua,Cuaternario,Plataforma Sedimentaria de Yucatán,,AGUA,,,,,,,,,AGUA
114222,114222,15.79174872,-91.80667222,0,2016-06-30,Ksd,"Creático(Neocomiano-Maestrichtiano,)",Tierras Altas Sedimentarias,Rocas Sedimentarias,Ne,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Inceptisoles,III
114226,114226,16.58878666,-89.88161761,0,2013-09-30,Tpe,Del Terciario al  actual.,Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Pe,Aluvión,Drenaje Pobre,Franco-Arenosa Muy Fina,Media,Franco-Arcillo-Arenosa,Moderadamente Fina,Bajo,Ultisoles,VI
114227,114227,15.79936203,-89.81638494,0,2016-12-19,KTs,Cuaternario hasta el presente,Tierras Altas Sedimentarias,Rocas Sedimentarias,Sb,Aluvión,Buen Drenaje,Franco-Arcillosa o Franco-Arcillo-Limosa,Moderadamente Fina,Arcilla,Muy Fina,Bajo,Ultisoles,III
114229,114229,17.10416199,-91.073085,0,2021-02-20,Ksd,Cretácico superior,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Jo,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,VIII
114232,114232,17.73498633,-90.13505696,0,2011-12-14,Tic,Cuaternario reciente,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,III
114234,114234,14.42265093,-89.85540949,0,2015-08-18,Qa,Cuaternario reciente,Tierras Altas Volcánicas,Rocas Sedimentarias,SV,-999,-999,-999,,-999,-999,-999,Vertisoles,I
114235,114235,17.09969626,-89.40816169,0,2014-12-19,Qa,Cuaternario reciente,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ma,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,V
114236,114236,14.39433248,-89.83268826,0,2015-09-09,Qv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cul,Flujo Lodoso o Lahar Máfico,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Franco-Arcillosa a Arcilla,Moderadamente Fina,Regular a Alto,Alfisoles,VII
114241,114241,14.40553414,-91.14723524,0,2011-02-09,Qa,Cuaternario reciente.,Pendiente Volcánica Reciente,Rocas Sedimentarias,Cz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa Fina,Media,-999,-999,Alto,Inceptisoles,III
114243,114243,16.69504726,-89.40417564,0,2020-06-30,Ksd,Cuaternario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Mp,Roca Calcárea,Drenaje Imperfecto,Arcilla,Muy Fina,Arcilla a Arcilla Gravosa,Muy Fina,Alto (Quimicamente),Vertisoles,IV
114245,114245,17.72948476,-89.6787844,0,2018-04-14,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ua,Roca Calcárea,Drenaje Moderado,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114252,114252,15.8761581,-89.61552385,0,2021-06-28,Ksd,Cretácico superior al Terciario inferior.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Gp,Esquisto Arcilloso,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Regular,Mollisoles,VII
114254,114254,15.7571308,-91.2909923,0,2021-05-01,CPsr,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Qt,Caliza,Buen Drenaje,Franco-Arcillo-Turbosa,Media,Franco-Arcillosa,Moderadamente Fina,Alto,Inceptisoles,VIII
114256,114256,17.51576142,-89.76130328,0,2017-08-04,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ua,Roca Calcárea,Drenaje Moderado,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Mollisoles,IV
114263,114263,17.30884222,-90.28601535,0,2016-07-29,Tic,Cuaternario reciente,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Sc,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Vertisoles,III
114269,114269,16.52985169,-89.56413724,0,2010-07-17,Ksd,Terciario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Cx,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114270,114270,17.50183196,-90.06268078,0,2019-06-16,Tic,Cuaternario reciente,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,IV
114276,114276,17.26120397,-90.60300717,0,2015-11-23,Qa,El relleno inicial se inició en el Terciario hasta nuestros días.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Sp,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114280,114280,14.53334907,-89.51677643,0,2020-05-30,Tv,Terciario superior al principio del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Jl,Ceniza Volcánica o Toba,Drenaje Excesivo,Franco-Arenosa Fina,Media,Franca o Franco-Arenosa Fina,Media,Alto,Entisoles,VII
114284,114284,17.3739321,-89.67326218,0,2020-03-14,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114299,114299,16.95019549,-89.31886019,0,2012-07-11,Qa,Cuaternario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Mp,Roca Calcárea,Drenaje Imperfecto,Arcilla,Muy Fina,Arcilla a Arcilla Gravosa,Muy Fina,Alto (Quimicamente),Vertisoles,IV
114302,114302,17.6346969,-90.77860388,0,2018-03-05,Qa,Terciario inferior al Cuaternario reciente.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Sp,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,III
114305,114305,14.56941266,-92.16913129,0,2014-04-06,Qa,Cuaternario al Pleistoceno actual.,Llanura Costera del Pacífico,Rocas Sedimentarias,Ti,Depósitos Marinos Aluviales,Buen Drenaje,Franco-Arenosa Fina,Media,Franco-Arenosa-Fina,Media,Regular a bajo,Mollisoles,I
114306,114306,15.75098805,-88.62864391,0,2017-11-22,Qa,Terciario superior ( Oligoceno Mioceno ) al Cuaternario actual,Depresión de Izabal,Rocas Sedimentarias,SA,-999,-999,-999,,-999,-999,-999,Entisoles,IV
114307,114307,14.55352097,-92.09610424,0,2017-04-09,Qa,Pleistoceno y el actual.,Llanura Costera del Pacífico,Rocas Sedimentarias,Bu,Depósitos Marinos o Aluviales,Drenaje muy Pobre,Franco-Arcillosa,Moderadamente Fina,Franco-Arcillosa a Arcilla-Arenosa,Moderadamente Fina,Bajo,Mollisoles,III
114308,114308,14.14316356,-90.47825328,0,2017-07-12,Qv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,My,Material Volcánico,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Alto,Andisoles,VII
114315,114315,17.27238025,-90.77834291,0,2014-12-03,Qa,El relleno inicial se inició en el Terciario hasta nuestros días.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Chq,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114323,114323,15.73824083,-88.70411298,0,2020-04-22,Tsd,Terciario superior,Depresión de Izabal,Rocas Sedimentarias,Cha,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
114324,114324,17.13123079,-90.13754592,0,2015-01-15,Tpe,Cuaternario,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Sp,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,VI
114325,114325,17.04725129,-90.49729393,0,2020-08-12,Ksd,Cuaternario,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ql,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114332,114332,16.46792161,-89.32663176,0,2019-01-26,CPsr,"Paleoizoico y Mesozoico, identificandose algunos sedimentos del Terciario Inferior.",Montañas Mayas,Rocas Sedimentarias,Mp,Roca Calcárea,Drenaje Imperfecto,Arcilla,Muy Fina,Arcilla a Arcilla Gravosa,Muy Fina,Alto (Quimicamente),Vertisoles,IV
114333,114333,16.92942123,-89.25382951,0,2013-11-28,Ksd,Terciario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,VII
114337,114337,17.1497303,-90.49562061,0,2020-11-12,Ksd,El relleno inicial se inició en el Terciario hasta nuestros días.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Jo,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,VI
114338,114338,17.23909262,-91.07629372,0,2013-05-19,Ksd,Cretácico superior,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Ql,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,VIII
114339,114339,16.70947681,-90.51995988,0,2018-06-29,Ksd,Terciario inferior.,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Ql,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114341,114341,15.34299241,-89.5782105,0,2013-11-30,Qa,Pleistoceno al actual,Depresión de Izabal,Rocas Sedimentarias,Pc,Aluvión,Drenaje muy Pobre,Franco-Arcillo-Limosa,Moderadamente Fina,Franco-Arcillo-Limosa,Moderadamente Fina,Bajo,Inceptisoles,V
114342,114342,15.32804759,-89.39464811,0,2019-02-12,Qa,Pleistoceno al actual,Depresión de Izabal,Rocas Sedimentarias,Pc,Aluvión,Drenaje muy Pobre,Franco-Arcillo-Limosa,Moderadamente Fina,Franco-Arcillo-Limosa,Moderadamente Fina,Bajo,Inceptisoles,V
114358,114358,16.5963741,-89.32412783,0,2012-11-27,Ksd,Terciario,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Cx,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114367,114367,15.29753605,-89.03371841,0,2018-08-27,Tsp,Finales del Terciario hasta llegar al actual.,Depresión del Motagua,Rocas Sedimentarias,Qr,Dépositos Aluviales Antiguos o Marinos,Drenaje muy Pobre,Franco-Limosa,Media,Arcilla,Muy Fina,Bajo,Inceptisoles,III
114372,114372,14.16908678,-90.73341489,0,2014-11-04,Qa,Cuaternario,Llanura Costera del Pacífico,Rocas Sedimentarias,Pp,Depósitos Marinos o Aluviales,Drenaje muy Pobre,Franco-Arenosa Muy Fina,Media,Arcilla,Muy Fina,Bajo,Inceptisoles,III
114374,114374,14.50843153,-89.78815196,0,2018-02-11,Tv,Terciario superior al principio del Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Mg,Lava Máfica o Brecha de Toba,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Entisoles,VII
114377,114377,17.75541085,-89.28240912,0,2016-05-01,Qa,Cuaternario,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114384,114384,13.85141634,-90.26862668,0,2019-01-02,Qa,Pleistoceno y llega al Reciente,Llanura Costera del Pacífico,Rocas Sedimentarias,Ts,Depósitos Marinos Aluviales,Buen Drenaje,Franca,Media,Franca o Franco-Arenosa a Arena-Franca,Media,Bajo,Entisoles,I
114387,114387,14.1654691,-90.54561438,0,2017-07-09,Qv,Terciario Superior y Cuaternario Antiguo.,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tx,Lodo volcánico,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Arcilla,Muy Fina,Regular a Alto,Ultisoles,VII
114388,114388,15.20987198,-90.46811105,0,2017-05-30,Pi,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VII
114389,114389,17.57115442,-90.09009934,0,2020-01-07,Tic,Terciario inferior al Cuaternario reciente.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ya,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,III
114392,114392,15.53457059,-88.58130432,0,2012-07-23,Qa,Finales del Terciario hasta llegar al actual.,Depresión del Motagua,Rocas Sedimentarias,In,Sedimentos,Drenaje muy Pobre,Franco-Arcillosa a Franco-Arcillo-Micácea,Moderadamente Fina,Franco-Arcillo-Micácea,Moderadamente Fina,Bajo,Entisoles,V
114396,114396,16.83227546,-89.72572215,0,2014-10-09,Ksd,Cretácico superior,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Cx,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VI
114399,114399,14.46126102,-91.70125178,0,2019-03-16,Qa,Cuaternario,Llanura Costera del Pacífico,Rocas Sedimentarias,It,Materiales de Grano Fino,-999,-999,,-999,-999,-999,Inceptisoles,II
114400,114400,15.44214311,-88.88630563,0,2010-08-27,Qa,Principios del Cuaternario.,Depresión del Motagua,Rocas Sedimentarias,Qr,Dépositos Aluviales Antiguos o Marinos,Drenaje muy Pobre,Franco-Limosa,Media,Arcilla,Muy Fina,Bajo,Inceptisoles,III
114403,114403,17.34725948,-89.90820708,0,2021-08-31,Tic,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,IV
114409,114409,14.33932075,-91.27158616,0,2013-04-02,Qa,Pleistoceno.,Llanura Costera del Pacífico,Rocas Sedimentarias,Cz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa Fina,Media,-999,-999,Alto,Entisoles,IV
114412,114412,16.72690599,-89.63127287,0,2019-11-19,Tpe,Cretácico superior,Cinturón Plegado del Lacandón,Rocas Sedimentarias,Cx,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,III
114418,114418,17.19957964,-89.30806586,0,2016-02-20,Tpe,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Ma,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Vertisoles,IV
114423,114423,16.44498763,-90.28861155,0,2013-07-04,Tpe,Terciario inferior (Paleoceno Eoceno),Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VI
114433,114433,15.54637974,-90.30004463,0,2012-05-31,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cb,Caliza,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa a Arcilla,Moderadamente Fina,-999,Ultisoles,VI
114434,114434,15.92408669,-89.83387703,0,2010-05-24,KTs,Cuaternario hasta el presente,Tierras Altas Sedimentarias,Rocas Sedimentarias,Gp,Esquisto Arcilloso,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Regular,Alfisoles,III
114436,114436,17.01367944,-89.63961683,0,2017-04-25,Tpe,Terciario inferior,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114441,114441,13.94962196,-90.35262816,0,2013-01-12,Qa,Pleistoceno y llega al Reciente,Llanura Costera del Pacífico,Rocas Sedimentarias,Pp,Depósitos Marinos o Aluviales,Drenaje muy Pobre,Franco-Arenosa Muy Fina,Media,Arcilla,Muy Fina,Bajo,Alfisoles,II
114442,114442,15.36244443,-89.96176201,0,2014-10-10,Pc,Creatico superior en el Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Te,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa o Franco-Arcillo-Limosa a Arcilla,Media,Alto,Ultisoles,VIII
114443,114443,17.71557036,-90.80367973,0,2014-11-18,Qa,Cuaternario reciente,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Chq,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114447,114447,15.88151016,-90.26229543,0,2016-03-24,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cha,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VII
114450,114450,15.17067582,-90.58713395,0,2010-11-11,CPsr,Terciario hasta el presente,Tierras Altas Cristalinas,Rocas Sedimentarias,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VII
114451,114451,15.83822954,-90.95016284,0,2013-05-19,KTs,Cretácico Superior y Terciario inferior.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cha,Caliza,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Mollisoles,VIII
114457,114457,13.97480311,-91.04861516,0,2019-08-24,Qa,Pleistoceno y actual; Cuaternario,Llanura Costera del Pacífico,Rocas Sedimentarias,Px,Aluvión,Drenaje Excesivo,Franco-Arenosa o Franco-Arenosa Fina,Media,Arena-Franca,Gruesa,Bajo,Mollisoles,II
114463,114463,16.04104319,-90.49377124,0,2013-03-23,Qa,Terciario superior (oligoceno Plioceno),Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Tz,Esquisto Arcilloso,Buen Drenaje,Franco-Limosa o Arcilla-Limosa,Media,Franco-Arcillosa a Arcilla,Moderadamente Fina,Alto,Inceptisoles,III
114466,114466,14.87094315,-90.46412451,0,2015-11-13,KTsb,Terciario superior al Cuaternario,Tierras Altas Cristalinas,Rocas Sedimentarias,Sl,Ceniza Volcánica Pomácea,Drenaje Excesivo,Franco-Arenosa Fina,Media,Franco-Arenosa-Fina,Media,Regular,Entisoles,VII
114467,114467,17.712185,-90.8228081,0,2020-01-22,Qa,Terciario inferior al Cuaternario reciente.,Plataforma Sedimentaria de Yucatán,Rocas Sedimentarias,Chq,Roca Calcárea,Drenaje muy Pobre,Arcilla,Muy Fina,Arcilla,Muy Fina,Bajo,Alfisoles,III
114469,114469,16.30148838,-90.15685827,0,2015-01-26,Ksd,Terciario inferior (Paleoceno Eoceno),Tierras Bajas Interiores de Petén,Rocas Sedimentarias,Yx,Roca Calcárea,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,III
