,slope_1,slope_6,slope_11,slope_16,slope_21,slope_2,slope_7,slope_12,slope_17,slope_22,slope_3,slope_8,slope_13,slope_18,slope_23,slope_4,slope_9,slope_14,slope_19,slope_24,slope_5,slope_10,slope_15,slope_20,slope_25,aspect_1,aspect_6,aspect_11,aspect_16,aspect_21,aspect_2,aspect_7,aspect_12,aspect_17,aspect_22,aspect_3,aspect_8,aspect_13,aspect_18,aspect_23,aspect_4,aspect_9,aspect_14,aspect_19,aspect_24,aspect_5,aspect_10,aspect_15,aspect_20,aspect_25,curvature_1,curvature_6,curvature_11,curvature_16,curvature_21,curvature_2,curvature_7,curvature_12,curvature_17,curvature_22,curvature_3,curvature_8,curvature_13,curvature_18,curvature_23,curvature_4,curvature_9,curvature_14,curvature_19,curvature_24,curvature_5,curvature_10,curvature_15,curvature_20,curvature_25
26851,15.0,5.0,0.0,7.9056945,10.606602,18.027756,11.18034,0.0,3.535534,7.9056945,15.0,15.0,0.0,0.0,0.0,16.67708,16.298006,0.0,0.0,0.0,19.121323,18.79162,0.0,0.0,0.0,0.0,0.0,270.0,251.56505,225.0,33.690067,63.434948,270.0,225.0,198.43495,90.0,90.0,270.0,270.0,270.0,77.00539,85.601295,270.0,270.0,270.0,78.69007,86.18593,270.0,270.0,270.0,-50.0,10.0,-0.0,-20.0,40.0,70.0,-30.0,-0.0,-0.0,-20.0,30.0,-30.0,-0.0,-0.0,-0.0,20.0,-30.0,-0.0,-0.0,-0.0,50.0,-40.0,-0.0,-0.0,-0.0
26854,7.9056945,12.747549,15.0,31.868872,30.872723,7.9056945,12.747549,15.0,29.633175,28.559149,5.0,5.0,0.0,25.0,25.0,25.495098,25.495098,25.0,37.123108,38.93103,25.495098,25.495098,25.0,38.93103,40.65864,18.434948,11.309933,0.0,295.55997,291.37064,341.56506,348.69006,0.0,297.64597,293.19858,270.0,270.0,270.0,270.0,270.0,348.69006,348.69006,0.0,315.0,317.60257,348.69006,348.69006,0.0,312.39743,315.0,-0.0,-40.0,-30.0,-90.0,40.0,-0.0,40.0,30.0,-20.0,70.0,-10.0,10.0,-0.0,-50.0,50.0,-60.0,-40.0,-50.0,-100.0,-10.0,40.0,60.0,50.0,-10.0,120.0
26859,41.382362,39.528473,10.0,50.24938,50.24938,45.96194,44.300114,10.0,60.207973,60.207973,45.0,45.0,0.0,65.0,65.0,46.40178,46.266888,0.0,61.36469,62.274593,48.89402,48.766026,0.0,53.880657,54.914707,244.98311,251.56505,180.0,264.2894,275.7106,247.61986,253.61046,180.0,265.23636,274.76364,270.0,270.0,270.0,270.0,270.0,265.36453,268.45184,270.0,266.49646,259.5923,265.6013,268.5312,270.0,266.0091,258.1785,-30.0,90.0,20.0,-70.0,70.0,-130.0,70.0,-20.0,-150.0,150.0,-90.0,90.0,-0.0,-130.0,130.0,-80.0,90.0,-0.0,-130.0,160.0,-110.0,100.0,-0.0,-100.0,70.0
26861,49.623585,45.96194,30.0,38.93103,34.323826,53.03301,49.623585,30.0,44.756287,40.81207,40.0,40.0,0.0,40.0,40.0,53.764534,49.78077,20.0,45.96194,44.300114,60.026035,56.48562,20.0,50.621143,49.117207,40.914383,45.0,0.0,47.602562,56.888657,45.0,49.085617,0.0,54.09028,62.650124,90.0,90.0,270.0,90.0,90.0,54.462322,61.50436,0.0,67.619865,73.61046,58.626995,65.13631,0.0,69.77514,75.25644,-20.0,-120.0,-60.0,-10.0,-80.0,160.0,-20.0,60.0,140.0,-50.0,80.0,-80.0,-0.0,80.0,-80.0,10.0,-120.0,-40.0,40.0,-100.0,180.0,-70.0,40.0,140.0,-80.0
26862,40.31129,40.31129,20.0,43.73214,46.50269,40.31129,40.31129,20.0,48.08846,50.621143,35.0,35.0,0.0,45.0,45.0,41.382362,43.73214,25.0,48.08846,45.96194,45.96194,48.08846,25.0,43.73214,41.382362,299.74487,299.74487,0.0,300.96375,306.25385,299.74487,299.74487,0.0,297.89728,302.90524,270.0,270.0,270.0,270.0,270.0,295.0169,300.96375,0.0,297.89728,292.38013,292.38013,297.89728,0.0,300.96375,295.0169,-110.0,30.0,-40.0,-110.0,10.0,-30.0,110.0,40.0,-50.0,150.0,-70.0,70.0,-0.0,-90.0,90.0,-100.0,20.0,-50.0,-140.0,60.0,-60.0,140.0,50.0,-20.0,100.0
26864,63.8602,64.73504,15.0,76.48529,76.48529,71.34862,72.13269,15.0,76.48529,76.48529,75.0,75.0,0.0,75.0,75.0,76.09616,75.519035,15.0,66.54416,67.1984,73.67581,73.07958,15.0,49.14901,50.031242,93.36646,100.00798,180.0,101.30993,101.30993,93.01279,98.972626,180.0,101.30993,101.30993,90.0,90.0,270.0,90.0,90.0,104.26451,102.42594,180.0,95.38931,80.362465,104.74356,102.8477,180.0,97.30576,77.00539,120.0,-90.0,30.0,180.0,-120.0,150.0,-180.0,-30.0,120.0,-180.0,150.0,-150.0,-0.0,150.0,-150.0,190.0,-120.0,30.0,180.0,-190.0,100.0,-170.0,-30.0,50.0,-40.0
26865,0.0,0.0,10.0,10.0,0.0,6.3737745,5.0,9.519716,8.838835,0.0,7.28869,5.0,7.28869,6.3737745,0.0,5.0,0.0,5.0,5.0,0.0,10.752907,10.0,10.606602,7.9056945,0.0,270.0,270.0,90.0,90.0,270.0,191.30994,180.0,113.19859,98.130104,270.0,210.96376,180.0,120.96375,101.30993,270.0,270.0,270.0,90.0,90.0,270.0,324.4623,0.0,45.0,71.56505,270.0,-0.0,-0.0,20.0,-20.0,-0.0,10.0,10.0,30.0,-20.0,-0.0,-0.0,-10.0,-0.0,-10.0,-0.0,10.0,-0.0,10.0,-10.0,-0.0,-10.0,-20.0,-10.0,-10.0,-0.0
26868,50.0,40.0,43.48132,45.85984,50.31153,50.0,40.0,42.75658,45.17328,35.575623,30.0,0.0,10.0,10.0,0.0,62.174152,44.61642,38.242645,40.350033,33.957695,63.467514,51.02083,37.58324,41.11721,35.575623,36.869896,0.0,18.434948,17.44719,333.43494,36.869896,0.0,15.255118,14.4207735,341.56506,90.0,270.0,90.0,90.0,270.0,30.17352,11.309933,11.309933,16.189207,6.340192,32.125,30.963757,3.8140748,19.536655,18.434948,-140.0,-80.0,-50.0,-120.0,-180.0,20.0,80.0,100.0,70.0,90.0,-60.0,-0.0,20.0,-20.0,-0.0,-200.0,-70.0,-50.0,-110.0,-60.0,210.0,-0.0,70.0,120.0,30.0
26873,33.35416,28.504387,25.0,28.504387,33.35416,32.596012,27.613403,25.0,27.613403,32.596012,0.0,0.0,0.0,0.0,0.0,11.8585415,5.303301,0.0,1.767767,3.9528472,15.909903,11.8585415,0.0,3.9528472,5.303301,167.00539,164.74489,180.0,195.25511,192.99461,175.60129,174.80557,180.0,185.19443,184.39871,270.0,270.0,270.0,270.0,270.0,198.43495,225.0,270.0,315.0,341.56506,225.0,251.56505,270.0,288.43494,315.0,90.0,30.0,50.0,30.0,90.0,-70.0,-50.0,-50.0,-50.0,-70.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.0,-0.0,-0.0,-0.0,-10.0,-60.0,30.0,-0.0,-10.0,20.0
26878,5.0,47.070427,49.02168,20.0,36.05551,0.0,50.0,50.0,0.0,30.0,5.0,52.55949,52.55949,5.0,34.865814,21.505814,57.55432,57.55432,5.0,42.16782,39.528473,47.434166,67.08204,21.213203,35.575623,180.0,100.71312,109.35899,180.0,146.30994,270.0,90.0,90.0,270.0,90.0,0.0,87.27369,92.72631,180.0,104.534454,35.537678,87.510445,92.489555,180.0,101.976135,71.56505,71.56505,63.434948,45.0,71.56505,-10.0,90.0,-140.0,-40.0,20.0,-0.0,100.0,-100.0,-0.0,60.0,-10.0,90.0,-90.0,10.0,70.0,10.0,130.0,-130.0,-10.0,80.0,-100.0,120.0,-240.0,-0.0,90.0
26879,10.0,10.0,10.0,11.18034,11.18034,10.0,10.0,10.0,11.18034,11.18034,0.0,0.0,0.0,5.0,5.0,3.9528472,1.767767,0.0,3.9528472,5.303301,5.303301,3.9528472,0.0,1.767767,3.9528472,180.0,180.0,180.0,206.56505,206.56505,180.0,180.0,180.0,206.56505,206.56505,270.0,270.0,270.0,270.0,270.0,198.43495,225.0,270.0,251.56505,225.0,225.0,251.56505,270.0,225.0,198.43495,20.0,20.0,20.0,10.0,30.0,-20.0,-20.0,-20.0,-30.0,-10.0,-0.0,-0.0,-0.0,-10.0,10.0,10.0,-0.0,-0.0,-10.0,20.0,-20.0,10.0,-0.0,-0.0,-10.0
26880,14.252193,13.806702,0.0,7.9056945,10.606602,11.8585415,11.319232,0.0,3.535534,7.9056945,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,285.25513,275.19443,270.0,251.56505,225.0,288.43494,276.34018,270.0,225.0,198.43495,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,-40.0,30.0,-0.0,-20.0,40.0,-10.0,20.0,-0.0,-0.0,-20.0,-20.0,20.0,-0.0,-0.0,-0.0,-20.0,20.0,-0.0,-0.0,-0.0,-20.0,20.0,-0.0,-0.0,-0.0
26885,33.54102,33.54102,15.0,19.764236,16.67708,33.54102,33.54102,15.0,14.252193,9.519716,30.0,30.0,0.0,5.0,5.0,30.0,30.0,0.0,5.0,3.9528472,30.259296,24.558603,0.0,3.9528472,12.869538,296.56506,296.56506,0.0,304.69516,282.99463,296.56506,296.56506,0.0,322.12503,293.19858,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,198.43495,308.29016,284.74356,270.0,198.43495,150.94539,-90.0,30.0,-30.0,-70.0,40.0,-30.0,90.0,30.0,20.0,10.0,-60.0,60.0,-0.0,-10.0,10.0,-60.0,60.0,-0.0,-10.0,10.0,-110.0,60.0,-0.0,-10.0,70.0
26886,26.75117,28.77716,25.0,31.819805,28.504387,15.0,15.0,0.0,25.0,25.0,66.42665,52.55949,40.0,46.09772,36.40055,72.8869,60.518593,40.0,62.649822,55.9017,45.0,45.0,0.0,65.0,65.0,37.405357,34.380344,0.0,45.0,52.125015,90.0,90.0,270.0,90.0,90.0,19.798876,25.346176,0.0,49.398705,74.0546,30.963757,38.290165,0.0,61.38954,79.69515,90.0,90.0,270.0,90.0,90.0,70.0,20.0,50.0,100.0,-20.0,30.0,-30.0,-0.0,50.0,-50.0,-110.0,-110.0,-80.0,-30.0,-50.0,230.0,-10.0,80.0,210.0,-130.0,90.0,-90.0,-0.0,130.0,-130.0
26887,35.089172,28.559149,25.739077,28.993534,10.752907,40.31129,40.31129,14.57738,26.516504,20.691181,35.0,35.0,0.0,25.0,25.0,58.30952,50.0,35.0,39.528473,35.531677,53.85165,44.72136,35.0,36.91206,32.596012,274.0856,293.19858,299.0546,277.4314,324.4623,299.74487,299.74487,329.03625,278.1301,295.0169,270.0,270.0,270.0,270.0,270.0,329.03625,323.1301,0.0,325.30484,320.7106,338.19858,333.43494,0.0,331.69925,327.5288,-180.0,30.0,-100.0,80.0,-30.0,-30.0,110.0,40.0,-70.0,80.0,-70.0,70.0,-0.0,-50.0,50.0,-180.0,-0.0,-70.0,-120.0,-0.0,80.0,100.0,70.0,40.0,80.0
26888,51.478153,51.478153,45.0,51.478153,51.478153,51.478153,51.478153,45.0,51.478153,51.478153,25.0,25.0,0.0,25.0,25.0,31.868872,37.790543,27.66993,34.865814,25.0,27.443123,34.14125,39.13119,54.82928,48.08846,29.054604,29.054604,0.0,29.054604,29.054604,29.054604,29.054604,0.0,29.054604,29.054604,90.0,90.0,270.0,90.0,90.0,41.82017,34.215702,18.434948,75.465546,90.0,30.068583,23.749495,26.565052,46.84761,27.89727,-40.0,-140.0,-90.0,-40.0,-140.0,140.0,40.0,90.0,140.0,40.0,50.0,-50.0,-0.0,50.0,-50.0,10.0,-120.0,-70.0,50.0,-50.0,60.0,50.0,140.0,-90.0,-140.0
26892,36.44345,35.575623,10.0,16.298006,22.98097,34.14125,33.213326,10.0,21.286734,26.75117,30.0,30.0,0.0,20.0,20.0,33.77314,34.323826,10.0,27.443123,31.868872,41.268936,41.7208,10.0,34.14125,37.790543,292.16635,288.43494,0.0,327.5288,337.61987,293.74948,289.7989,0.0,310.23636,322.59464,270.0,270.0,270.0,270.0,270.0,267.8789,280.4915,0.0,300.06857,311.82016,268.26428,278.61566,0.0,293.74948,304.2157,-100.0,50.0,-20.0,-30.0,-40.0,-30.0,80.0,20.0,-20.0,90.0,-60.0,60.0,-0.0,-40.0,40.0,-50.0,40.0,-20.0,-60.0,-10.0,-100.0,110.0,20.0,-50.0,120.0
26893,34.820972,30.207615,25.0,29.15476,29.15476,33.35416,28.504387,25.0,29.15476,29.15476,5.0,5.0,0.0,15.0,15.0,25.495098,25.495098,25.0,29.15476,29.15476,25.495098,25.495098,25.0,29.15476,29.15476,338.9625,335.55603,0.0,30.963757,30.963757,347.00537,344.74487,0.0,30.963757,30.963757,270.0,270.0,270.0,90.0,90.0,348.69006,348.69006,0.0,30.963757,30.963757,348.69006,348.69006,0.0,30.963757,30.963757,-100.0,-20.0,-50.0,-20.0,-80.0,60.0,60.0,50.0,80.0,20.0,-10.0,10.0,-0.0,30.0,-30.0,-60.0,-40.0,-50.0,-20.0,-80.0,40.0,60.0,50.0,80.0,20.0
26894,62.274593,53.062466,30.0,35.531677,31.819805,55.368088,44.756287,30.0,32.596012,28.504387,20.0,20.0,0.0,15.0,15.0,43.04794,40.81207,35.0,34.820972,30.207615,42.01934,39.72562,35.0,33.35416,28.504387,321.5198,313.09085,0.0,320.7106,315.0,331.69925,324.09027,0.0,327.5288,322.12503,270.0,270.0,270.0,270.0,270.0,334.17902,332.65012,0.0,338.9625,335.55603,337.24902,335.85446,0.0,347.00537,344.74487,-200.0,30.0,-60.0,-110.0,10.0,70.0,100.0,60.0,30.0,70.0,-40.0,40.0,-0.0,-30.0,30.0,-120.0,-30.0,-70.0,-100.0,-20.0,50.0,100.0,70.0,60.0,60.0
26897,12.869538,7.28869,0.0,7.9056945,10.606602,11.319232,3.9528472,0.0,12.747549,14.57738,5.0,5.0,0.0,15.0,15.0,7.071068,7.071068,5.0,17.410486,18.45603,7.071068,7.071068,5.0,19.764236,20.691181,150.94539,120.96375,270.0,288.43494,315.0,186.3402,198.43495,270.0,281.30994,300.96375,270.0,270.0,270.0,270.0,270.0,315.0,315.0,0.0,291.0375,298.30075,315.0,315.0,0.0,288.43494,295.0169,50.0,-20.0,-0.0,-10.0,-10.0,-40.0,10.0,-0.0,-30.0,50.0,-10.0,10.0,-0.0,-30.0,30.0,-20.0,-0.0,-10.0,-40.0,10.0,-0.0,20.0,10.0,-30.0,60.0
26899,63.737743,60.104076,40.0,46.266888,58.763298,60.518593,56.67892,40.0,48.25065,60.337593,35.0,35.0,0.0,20.0,20.0,48.89402,56.596157,45.0,52.55949,57.118298,59.817432,66.261795,45.0,54.886246,59.26635,318.17984,315.0,0.0,358.45184,358.78113,321.70984,318.57632,0.0,343.44293,346.82745,270.0,270.0,270.0,270.0,270.0,302.4712,313.21008,0.0,334.65384,336.80142,296.0296,305.78897,0.0,329.93143,332.35403,-190.0,10.0,-80.0,-70.0,-140.0,30.0,150.0,80.0,40.0,170.0,-70.0,70.0,-0.0,-40.0,40.0,-110.0,-20.0,-90.0,-130.0,-70.0,-80.0,210.0,90.0,30.0,170.0
26911,62.54998,67.54628,70.0,74.351364,76.75041,62.94839,67.91539,70.0,75.104095,77.479836,10.0,10.0,0.0,25.0,25.0,50.652,57.906174,60.0,61.745445,57.118298,53.18012,60.13007,60.0,60.104076,55.33986,177.7094,177.8789,180.0,163.39302,163.92642,173.15723,173.6598,180.0,161.56505,162.14969,90.0,90.0,270.0,90.0,90.0,164.24883,166.26373,180.0,158.62938,156.8014,156.44774,159.30455,180.0,163.0725,161.56505,120.0,140.0,140.0,180.0,110.0,-100.0,-160.0,-140.0,-90.0,-200.0,20.0,-20.0,-0.0,50.0,-50.0,110.0,100.0,120.0,170.0,50.0,-40.0,-170.0,-120.0,-90.0,-130.0
26912,68.30538,70.37844,60.0,81.62414,85.51316,66.91879,69.03351,60.0,78.501595,82.53787,35.0,35.0,0.0,45.0,45.0,98.821175,105.96285,105.0,117.047,126.49111,96.711555,103.9982,105.0,114.01755,123.69317,214.56253,213.40782,180.0,220.03026,217.87498,212.79953,211.67548,180.0,217.23483,215.13419,270.0,270.0,270.0,270.0,270.0,198.43495,197.15242,180.0,199.98311,198.43495,194.21585,193.20108,180.0,195.25511,194.03624,30.0,200.0,120.0,10.0,250.0,-180.0,-50.0,-120.0,-210.0,-50.0,-70.0,70.0,-0.0,-90.0,90.0,110.0,280.0,210.0,120.0,340.0,-220.0,-170.0,-210.0,-260.0,-200.0
26915,13.806702,11.319232,10.0,16.298006,15.103807,14.252193,11.8585415,10.0,14.252193,12.869538,5.0,5.0,0.0,10.0,10.0,3.9528472,5.303301,5.0,9.519716,8.838835,1.767767,3.9528472,5.0,7.28869,6.3737745,185.19443,186.3402,180.0,122.47119,114.443954,195.25511,198.43495,180.0,127.874985,119.0546,270.0,270.0,270.0,90.0,90.0,251.56505,225.0,180.0,113.19859,98.130104,225.0,198.43495,180.0,120.96375,101.30993,30.0,20.0,20.0,50.0,-20.0,-40.0,-10.0,-20.0,-0.0,-30.0,-10.0,10.0,-0.0,20.0,-20.0,-10.0,20.0,10.0,30.0,-20.0,-0.0,-10.0,-10.0,-0.0,-10.0
26917,14.142136,14.142136,10.0,12.869538,11.319232,14.142136,14.142136,10.0,7.28869,3.9528472,10.0,10.0,0.0,0.0,0.0,47.070427,49.529034,50.0,48.766026,46.266888,46.670387,49.14901,50.0,48.89402,46.40178,225.0,225.0,180.0,119.0546,83.659805,225.0,225.0,180.0,149.03624,71.56505,270.0,270.0,270.0,270.0,270.0,190.71312,190.1755,180.0,181.4688,181.54816,187.69604,187.30576,180.0,184.39871,184.63547,-0.0,40.0,20.0,50.0,-40.0,-40.0,-0.0,-20.0,-20.0,10.0,-20.0,20.0,-0.0,-0.0,-0.0,70.0,120.0,100.0,100.0,90.0,-100.0,-90.0,-100.0,-110.0,-80.0
26919,30.0,147.35162,151.86343,60.0,64.83151,30.0,132.90034,137.88582,60.0,72.56463,0.0,120.0,120.0,0.0,55.0,0.0,115.10864,115.97414,20.0,57.118298,0.0,105.11898,106.06602,20.0,52.55949,0.0,75.25644,69.77514,0.0,33.99646,0.0,73.61046,67.619865,0.0,42.2073,270.0,90.0,90.0,270.0,90.0,270.0,87.510445,82.56859,0.0,66.80141,270.0,87.27369,81.869896,0.0,64.653824,-60.0,240.0,-420.0,-120.0,-60.0,60.0,300.0,-120.0,120.0,230.0,-0.0,240.0,-240.0,-0.0,110.0,-0.0,240.0,-280.0,-40.0,70.0,-0.0,200.0,-160.0,40.0,130.0
26921,43.48132,42.75658,10.0,43.156693,42.573467,45.85984,45.17328,10.0,48.08846,47.565746,45.0,45.0,0.0,50.0,50.0,47.565746,48.08846,10.0,48.08846,47.565746,52.55949,53.03301,10.0,43.156693,42.573467,71.56505,74.74488,0.0,79.99202,86.63354,72.55281,75.57922,0.0,81.027374,86.98721,90.0,90.0,270.0,90.0,90.0,93.01279,98.972626,180.0,98.972626,93.01279,92.72631,98.130104,180.0,100.00798,93.36646,50.0,-100.0,-20.0,60.0,-80.0,120.0,-70.0,20.0,120.0,-100.0,90.0,-90.0,-0.0,100.0,-100.0,90.0,-70.0,20.0,120.0,-100.0,110.0,-130.0,-20.0,60.0,-80.0
26926,17.67767,17.67767,5.0,10.606602,14.57738,22.638464,22.638464,5.0,14.57738,17.67767,25.0,25.0,0.0,15.0,15.0,26.516504,26.279745,0.0,16.298006,16.67708,28.993534,28.77716,0.0,18.79162,19.121323,81.869896,98.130104,180.0,135.0,149.03624,83.659805,96.340195,180.0,120.96375,135.0,90.0,90.0,270.0,90.0,90.0,81.869896,87.27369,270.0,94.398705,102.99461,82.56859,87.510445,270.0,93.81407,101.30993,20.0,-20.0,10.0,20.0,20.0,60.0,-60.0,-10.0,20.0,-60.0,50.0,-50.0,-0.0,30.0,-30.0,40.0,-50.0,-0.0,30.0,-20.0,70.0,-60.0,-0.0,40.0,-50.0
26936,35.0,35.35534,35.35534,35.0,34.820972,35.0,35.35534,35.35534,35.0,36.91206,0.0,5.0,5.0,0.0,20.0,10.0,11.8585415,14.252193,15.0,24.748737,10.0,11.319232,13.806702,15.0,21.505814,180.0,188.1301,188.1301,180.0,201.0375,180.0,188.1301,188.1301,180.0,208.30075,270.0,270.0,270.0,270.0,270.0,180.0,198.43495,195.25511,180.0,225.0,180.0,186.3402,185.19443,180.0,215.53767,70.0,60.0,80.0,70.0,50.0,-70.0,-80.0,-60.0,-70.0,-110.0,-0.0,-10.0,10.0,-0.0,-40.0,20.0,10.0,40.0,30.0,-10.0,-20.0,-20.0,-30.0,-30.0,-50.0
26937,50.0,50.0,0.0,36.271545,36.44345,50.0,50.0,0.0,38.770157,38.93103,50.0,50.0,0.0,40.0,40.0,44.61642,43.91042,10.0,44.194176,43.767853,32.45189,31.474195,10.0,51.629692,51.265244,270.0,270.0,270.0,271.97495,275.90613,270.0,270.0,270.0,271.8476,275.52753,270.0,270.0,270.0,270.0,270.0,281.30994,265.10092,180.0,261.8699,271.63657,285.64224,263.15723,180.0,263.04703,271.3972,-100.0,100.0,-0.0,-70.0,60.0,-100.0,100.0,-0.0,-80.0,90.0,-100.0,100.0,-0.0,-80.0,80.0,-130.0,120.0,20.0,-60.0,70.0,-20.0,30.0,-20.0,-130.0,120.0
26950,71.063354,71.063354,45.0,40.07805,30.103987,71.063354,71.063354,45.0,38.608612,21.86607,55.0,55.0,0.0,30.0,30.0,81.394104,81.394104,60.0,63.8602,48.89402,81.394104,81.394104,60.0,80.25351,68.94291,50.710594,50.710594,0.0,3.5763345,4.763642,50.710594,50.710594,0.0,29.054604,59.036243,90.0,90.0,270.0,90.0,90.0,42.51045,42.51045,0.0,40.23636,57.52881,42.51045,42.51045,0.0,52.594643,67.619865,20.0,-200.0,-90.0,-120.0,80.0,200.0,-20.0,90.0,150.0,-60.0,110.0,-110.0,-0.0,60.0,-60.0,-10.0,-230.0,-120.0,-60.0,-90.0,230.0,10.0,120.0,270.0,-120.0
26957,10.0,0.0,60.0,60.0,0.0,21.578346,15.0,50.24938,52.201534,25.0,22.98097,15.0,30.413813,33.54102,25.0,15.0,0.0,20.0,20.0,0.0,50.898182,40.0,34.820972,21.505814,10.0,270.0,270.0,270.0,270.0,270.0,349.99203,0.0,275.7106,253.30075,180.0,22.380135,0.0,279.4623,243.43495,180.0,90.0,270.0,270.0,270.0,270.0,24.676863,0.0,338.9625,324.4623,0.0,20.0,-0.0,-120.0,120.0,-0.0,-10.0,-30.0,-150.0,170.0,50.0,-0.0,30.0,-10.0,-10.0,-50.0,-30.0,-0.0,-40.0,40.0,-0.0,-110.0,-80.0,-120.0,20.0,-20.0
26958,57.008774,49.497475,30.0,48.25065,46.804115,51.478153,43.011627,30.0,46.266888,44.756287,20.0,20.0,0.0,35.0,35.0,55.33986,50.621143,45.0,57.008774,57.008774,53.967583,49.117207,45.0,57.008774,57.008774,142.12502,135.0,180.0,126.57303,124.11447,150.94539,144.46233,180.0,128.41806,125.90972,90.0,90.0,270.0,90.0,90.0,161.56505,159.77515,180.0,142.12502,142.12502,166.6075,165.25644,180.0,142.12502,142.12502,180.0,-20.0,60.0,140.0,-30.0,-60.0,-100.0,-60.0,10.0,-120.0,40.0,-40.0,-0.0,70.0,-70.0,150.0,50.0,90.0,160.0,20.0,-90.0,-110.0,-90.0,-20.0,-160.0
26959,40.31129,40.31129,20.0,24.558603,31.868872,40.31129,40.31129,20.0,23.782873,31.27499,35.0,35.0,0.0,5.0,5.0,31.474195,33.213326,15.0,15.811389,15.811389,24.04423,26.279745,15.0,15.811389,15.811389,240.25511,240.25511,180.0,194.74356,191.30994,240.25511,240.25511,180.0,176.98721,177.7094,270.0,270.0,270.0,90.0,90.0,263.15723,250.20113,180.0,161.56505,161.56505,261.02737,244.65382,180.0,161.56505,161.56505,-30.0,110.0,40.0,20.0,90.0,-110.0,30.0,-40.0,-30.0,-80.0,-70.0,70.0,-0.0,10.0,-10.0,-70.0,100.0,30.0,40.0,20.0,-40.0,10.0,-30.0,-20.0,-40.0
26968,5.0,5.0,0.0,3.9528472,5.303301,5.0,5.0,0.0,1.767767,3.9528472,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,270.0,270.0,270.0,71.56505,45.0,270.0,270.0,270.0,45.0,18.434948,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,-10.0,10.0,-0.0,10.0,-20.0,-10.0,10.0,-0.0,-0.0,10.0,-10.0,10.0,-0.0,-0.0,-0.0,-10.0,10.0,-0.0,-0.0,-0.0,-10.0,10.0,-0.0,-0.0,-0.0
26970,65.0,66.70832,66.70832,65.0,62.274593,65.0,66.70832,66.70832,65.0,61.36469,0.0,15.0,15.0,0.0,0.0,80.0,74.26726,61.871845,55.0,53.764534,80.0,73.845276,61.36469,55.0,53.880657,0.0,347.00537,347.00537,0.0,349.5923,0.0,347.00537,347.00537,0.0,356.49646,270.0,270.0,270.0,270.0,270.0,0.0,353.23383,351.8699,0.0,1.3322198,0.0,2.910838,3.5035317,0.0,3.9909132,-130.0,-160.0,-100.0,-130.0,-160.0,130.0,100.0,160.0,130.0,130.0,-0.0,-30.0,30.0,-0.0,-0.0,-160.0,-190.0,-80.0,-110.0,-110.0,160.0,180.0,90.0,110.0,120.0
26971,3.9528472,0.0,1.767767,3.9528472,5.0,5.0,0.0,0.0,0.0,0.0,12.869538,10.0,7.9056945,3.535534,0.0,14.252193,10.0,10.606602,7.9056945,0.0,10.0,0.0,10.0,10.0,0.0,198.43495,270.0,45.0,18.434948,0.0,270.0,270.0,270.0,270.0,270.0,209.05461,180.0,198.43495,225.0,270.0,217.87498,180.0,225.0,251.56505,270.0,270.0,270.0,270.0,270.0,270.0,10.0,-0.0,-0.0,10.0,10.0,10.0,-0.0,-0.0,-0.0,-0.0,30.0,20.0,20.0,-0.0,-0.0,-0.0,-20.0,-40.0,20.0,-0.0,20.0,-0.0,-20.0,20.0,-0.0
26980,11.18034,11.18034,10.0,17.67767,32.596012,20.615528,20.615528,10.0,21.505814,34.820972,25.0,25.0,0.0,20.0,20.0,44.33537,50.280464,45.0,52.55949,57.118298,49.529034,54.914707,45.0,54.886246,59.26635,63.434948,116.56505,180.0,188.1301,184.39871,75.96375,104.03625,180.0,144.46233,158.9625,90.0,90.0,270.0,90.0,90.0,139.57393,145.12466,180.0,154.65382,156.8014,132.95459,138.69139,180.0,149.93141,152.35402,-10.0,10.0,20.0,-0.0,100.0,70.0,-70.0,-20.0,20.0,-120.0,50.0,-50.0,-0.0,40.0,-40.0,110.0,40.0,90.0,130.0,70.0,20.0,-170.0,-90.0,-30.0,-170.0
26981,24.04423,21.578346,20.0,19.121323,16.67708,23.782873,21.286734,20.0,18.79162,16.298006,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,16.298006,18.79162,15.0,15.0,15.0,16.67708,19.121323,171.02737,169.99202,180.0,168.69006,167.00539,176.98721,176.63354,180.0,176.18593,175.60129,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,175.60129,176.18593,180.0,180.0,180.0,167.00539,168.69006,60.0,30.0,40.0,50.0,20.0,-50.0,-40.0,-40.0,-40.0,-30.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.0,30.0,30.0,30.0,40.0,-30.0,-30.0,-30.0,-20.0,-50.0
